Metadata_platename,Metadata_well,sen_score,std_sen_score,cell_no,number_sen
E31L460-3,P15,2.569205210245139,0.7867907775247905,843,183
E31L460-3,P16,2.5280597543509433,0.7031984280006734,709,127
E31L460-3,P17,2.6153307593051824,0.7657695926721251,834,192
E31L460-3,P18,2.652838313349417,0.744839261176147,902,206
E31L460-3,P19,2.516624278472361,0.7399727947320399,850,160
E31L460-3,P20,2.593279782735627,0.7685272383094724,987,206
E31L460-3,P21,2.582586244749274,0.7226675652039422,962,203
E31L460-3,P22,2.601102811754865,0.7610451251403612,1059,229
E31L460-3,P23,2.7968421147489,0.6657860143232974,124,43
E31L460-3,P24,2.9035659292849236,0.6240552283174973,162,57
E31L461-0-5,A01,2.580620632827404,0.7664365236261251,814,178
E31L461-0-5,A02,2.6280900466850055,0.7641124954664407,865,194
E31L461-0-5,A03,2.6083928711166218,0.82954431153666,961,241
E31L461-0-5,A04,2.5799127159266466,0.7650967655558222,981,209
E31L461-0-5,A05,2.690420450659435,0.7429143722671834,911,223
E31L461-0-5,A06,2.702589930107443,0.7441227076424506,931,221
E31L461-0-5,A07,2.712898432767358,0.7704706388669282,889,249
E31L461-0-5,A08,2.6365143220585514,0.7478593266819548,849,196
E31L461-0-5,A09,2.634032720043164,0.7430219385049407,655,158
E31L461-0-5,A10,2.4802113398185393,0.8284103162806985,916,202
E31L461-0-5,A11,2.572492593542841,0.7554514765191493,859,187
E31L461-0-5,A12,2.6842927922810533,0.7968803438934468,683,183
E31L461-0-5,A13,2.6530312127530746,0.7608087186548419,913,223
E31L461-0-5,A14,2.56493891856055,0.74660950637288,1009,201
E31L461-0-5,A15,2.814853995127744,0.7629844420871895,1155,359
E31L461-0-5,A16,2.6739168102429356,0.772985091867651,836,205
E31L461-0-5,A17,2.7448974288898267,0.7170030730564957,840,226
E31L461-0-5,A18,2.6620795551157763,0.7895720765020758,866,219
E31L461-0-5,A19,2.6144463303639482,0.7877326048684065,778,184
E31L461-0-5,A20,2.6399097003877774,0.7384374873970979,759,179
E31L461-0-5,A21,2.6819496430242014,0.7602995114426541,757,197
E31L461-0-5,A22,2.6063610625019953,0.7513740416103273,896,212
E31L461-0-5,A23,2.5926090143794687,0.8205430102461535,670,165
E31L461-0-5,A24,2.7186977699169836,0.7467021137610292,802,201
E31L461-0-5,B01,2.718282525450331,0.7775330554033212,939,252
E31L461-0-5,B02,2.6741245076956046,0.7565996234898529,949,236
E31L461-0-5,B03,2.6450394043897316,0.8048944801609986,1033,266
E31L461-0-5,B04,2.646621033607376,0.7818381524269038,997,250
E31L461-0-5,B05,2.688457030442489,0.7488498224509748,971,254
E31L461-0-5,B06,2.675054605183859,0.7766275074831416,728,176
E31L461-0-5,B07,2.6478708221745406,0.7280414822579503,888,211
E31L461-0-5,B08,2.72354470977302,0.7373895680586583,874,224
E31L461-0-5,B09,2.636781365645275,0.7862879017823104,957,226
E31L461-0-5,B10,2.645987486672713,0.7158270854378788,943,219
E31L461-0-5,B11,2.700286102936115,0.7174186218898937,959,243
E31L461-0-5,B12,2.6350132730598363,0.8044587325248833,860,228
E31L461-0-5,B13,2.6268128427652306,0.7938577180183616,952,242
E31L461-0-5,B14,2.6370025640614627,0.7560339717345248,961,232
E31L461-0-5,B15,2.450670969829613,0.8416241387976641,432,91
E31L461-0-5,B16,2.605789142256371,0.7573474556313321,1017,236
E31L461-0-5,B17,2.729342521088451,0.7560641183216131,926,240
E31L461-0-5,B18,2.84410200200282,0.8441178502269565,80,31
E31L461-0-5,B19,2.6250066203472615,0.7526185066340656,918,212
E31L461-0-5,B20,2.6565227470630126,0.7473073115758085,970,213
E31L461-0-5,B21,2.6125179985492517,0.7698663404003347,994,234
E31L461-0-5,B22,2.6935113451191723,0.7630985732235499,971,245
E31L461-0-5,B23,2.6724353363207163,0.7591048702161148,1039,253
E31L461-0-5,B24,2.676393382357925,0.7853883639132526,948,255
E31L461-0-5,C01,2.6658670220977037,0.7628781238179686,1041,254
E31L461-0-5,C02,2.653309758229609,0.7524957560275237,874,210
E31L461-0-5,C03,2.626773500791311,0.7569849989019782,966,222
E31L461-0-5,C04,2.6835746093929638,0.7698719649139464,966,235
E31L461-0-5,C05,2.703433328842797,0.7263168878610804,991,263
E31L461-0-5,C06,2.6559698886670358,0.7474228234299474,962,229
E31L461-0-5,C07,2.644609118693072,0.7533451763003252,960,238
E31L461-0-5,C08,2.8588931112288845,0.9328839371745179,40,12
E31L461-0-5,C09,2.639101674099422,0.766717392543215,877,210
E31L461-0-5,C10,2.686764950170109,0.7270794116533966,789,177
E31L461-0-5,C11,2.6441791117877735,0.7219596320587359,914,210
E31L461-0-5,C12,2.68107554019609,0.7578115284732568,1060,270
E31L461-0-5,C13,2.6070179843103674,0.7099088753494055,998,200
E31L461-0-5,C14,2.645551301419875,0.7472276322374688,940,210
E31L461-0-5,C15,2.487440040672085,0.7885491877242843,1101,216
E31L461-0-5,C16,2.6657287553677724,0.7439152186718917,1100,255
E31L461-0-5,C17,2.6963731975675334,0.7266864832226976,926,218
E31L461-0-5,C18,2.6241503087429696,0.7592132521021656,941,214
E31L461-0-5,C19,2.6424542975100147,0.7579167582173943,1012,243
E31L461-0-5,C20,2.662837856403924,0.8108761806784025,526,162
E31L461-0-5,C21,2.639872163569197,0.7776208875476629,1091,274
E31L461-0-5,C22,2.6216163127966574,0.7506333650832568,930,205
E31L461-0-5,C23,2.624495557413421,0.7588545148243132,993,243
E31L461-0-5,C24,2.646026541270247,0.767111915764568,1011,251
E31L461-0-5,D01,2.647363492151955,0.7728406814125067,987,244
E31L461-0-5,D02,2.6367005296467996,0.7845961379879465,1029,249
E31L461-0-5,D03,2.6788872680223172,0.7720690722607968,1079,273
E31L461-0-5,D04,2.6858406240795003,0.766140263693268,989,256
E31L461-0-5,D05,2.6709379021925836,0.7603829486254026,944,235
E31L461-0-5,D06,2.6376431653172654,0.7734564544073741,959,228
E31L461-0-5,D07,2.6791457056055146,0.7764035066189657,925,254
E31L461-0-5,D08,2.700191716718741,0.7354177599063245,891,230
E31L461-0-5,D09,2.6430015842530215,0.7635223661218865,1037,248
E31L461-0-5,D10,2.774758269317278,0.7399391879663807,1168,322
E31L461-0-5,D11,2.644474457768523,0.7763107587316433,1062,261
E31L461-0-5,D12,2.694373486320145,0.7372889715460815,941,219
E31L461-0-5,D13,2.6863479186862205,0.7696978948689526,1057,272
E31L461-0-5,D14,2.6515375220855666,0.7846638807139139,1023,260
E31L461-0-5,D15,2.66835748499532,0.7546612710090956,1071,268
E31L461-0-5,D16,2.6507896774918525,0.7556956248319144,1058,255
E31L461-0-5,D17,2.65240017851457,0.7132290969943526,957,208
E31L461-0-5,D18,2.642373429004079,0.7304403461806868,950,214
E31L461-0-5,D19,2.6408104357821367,0.7044518014969199,1022,213
E31L461-0-5,D20,2.5840766175499366,0.7772109760142207,1041,242
E31L461-0-5,D21,2.708826962390035,0.7499419990938431,883,243
E31L461-0-5,D22,2.5053322470172694,0.8149070117821133,869,185
E31L461-0-5,D23,2.6656513718016672,0.7499229854699537,994,249
E31L461-0-5,D24,2.6527860711191824,0.7747938361355992,907,223
E31L461-0-5,E01,2.690948032349085,0.7574509292451905,1062,274
E31L461-0-5,E02,2.6127544979119506,0.7639762192680001,1027,223
E31L461-0-5,E03,2.6200661027878382,0.7724778559467332,1097,263
E31L461-0-5,E04,2.652419876303144,0.7730348532835538,938,225
E31L461-0-5,E05,2.680405523627971,0.7378338765116953,1009,230
E31L461-0-5,E06,2.629877182754187,0.7640983525007297,1114,259
E31L461-0-5,E07,2.583293732474997,0.762147356499885,995,209
E31L461-0-5,E08,2.599067634269312,0.7370241807157024,859,191
E31L461-0-5,E09,2.6668820337532484,0.7526008666336605,916,226
E31L461-0-5,E10,2.638932646108637,0.7486587571785117,1083,242
E31L461-0-5,E11,2.715770857603405,0.7249693926173515,975,255
E31L461-0-5,E12,2.7003811938626288,0.7396407639715338,963,218
E31L461-0-5,E13,2.689104708054184,0.7607930277090637,1128,308
E31L461-0-5,E14,2.698554526714612,0.7551111144193579,983,258
E31L461-0-5,E15,2.6921954673201323,0.7299972857837567,1087,264
E31L461-0-5,E16,2.738723586454877,0.7642345984296005,1046,297
E31L461-0-5,E17,2.642690138272065,0.7545110011925372,1002,236
E31L461-0-5,E18,2.6108504041956095,0.776328160696994,1007,217
E31L461-0-5,E19,2.5963837661566758,0.7588085697340389,973,214
E31L461-0-5,E20,2.650166804063535,0.7520747384678375,1066,252
E31L461-0-5,E21,2.6801656090184167,0.7168035757190746,998,254
E31L461-0-5,E22,2.6799530060704915,0.7659074515342811,1000,273
E31L461-0-5,E23,2.6546281440442647,0.7619350511911201,1033,273
E31L461-0-5,E24,2.6430989237999785,0.7362680186002869,987,251
E31L461-0-5,F01,2.717884124936016,0.771576585619176,909,253
E31L461-0-5,F02,2.71027818317027,0.7717049555412947,749,195
E31L461-0-5,F03,2.608306977417771,0.7528324604925264,872,188
E31L461-0-5,F04,2.622130780281283,0.7325607914158762,1107,248
E31L461-0-5,F05,2.599962746822799,0.7555960711567667,933,207
E31L461-0-5,F06,2.5861401465991696,0.7527911203615302,1051,243
E31L461-0-5,F07,2.6489134662983487,0.7632059906532505,997,227
E31L461-0-5,F08,2.6909218492977782,0.7627777080901358,1023,266
E31L461-0-5,F09,2.686577422879362,0.7645707375354939,1000,265
E31L461-0-5,F10,2.6241605108843644,0.773121227176102,1054,241
E31L461-0-5,F11,2.723993400412935,0.750841575297366,1028,290
E31L461-0-5,F12,2.966608028372151,0.7291455289853392,195,80
E31L461-0-5,F13,2.7192788702176256,0.7501737393492737,942,266
E31L461-0-5,F14,2.6991620181464353,0.76982744180736,1016,270
E31L461-0-5,F15,2.6786338927627704,0.766585355279719,1041,258
E31L461-0-5,F16,2.705667976123404,0.7391588930072149,1040,274
E31L461-0-5,F17,2.643439038186992,0.7285894383162479,1092,257
E31L461-0-5,F18,2.6747030886524463,0.724653129596634,910,217
E31L461-0-5,F19,2.683895230694857,0.7537946143737073,1122,285
E31L461-0-5,F20,2.629500098963895,0.7540224294720472,1061,235
E31L461-0-5,F21,2.5756722801486496,0.7570472916989263,929,200
E31L461-0-5,F22,2.6585842941870466,0.7601948950072775,1050,256
E31L461-0-5,F23,2.5942094703429253,0.7473472992362148,1079,234
E31L461-0-5,F24,2.6906101022376445,0.7445038931505038,1108,278
E31L461-0-5,G01,2.7012130405912274,0.7793984995237782,940,255
E31L461-0-5,G02,2.7094411365478033,0.7795307855283727,992,281
E31L461-0-5,G03,2.631861344226209,0.7565532024043896,1074,261
E31L461-0-5,G04,2.5428424042732196,0.7713290345309902,1015,212
E31L461-0-5,G05,2.6970527508047097,0.7779409945327777,1061,287
E31L461-0-5,G06,2.575696038115679,0.7335458216889341,928,188
E31L461-0-5,G07,2.681444281566989,0.7751056154581056,1097,293
E31L461-0-5,G08,2.72460182594139,0.7473644629997006,1081,290
E31L461-0-5,G09,2.670387866914892,0.7471059512692162,895,223
E31L461-0-5,G10,2.7432485210064956,0.7508032975098125,1114,309
E31L461-0-5,G11,2.754457562410109,0.7697578086694878,1154,339
E31L461-0-5,G12,2.690491000353085,0.7670993027901248,1117,300
E31L461-0-5,G13,2.640960149011722,0.7747554037311243,1009,247
E31L461-0-5,G14,2.6517584657092734,0.7823343293906436,865,213
E31L461-0-5,G15,2.713960651803746,0.7611498295205269,1082,289
E31L461-0-5,G16,2.6705938801109688,0.7484040161313656,1062,264
E31L461-0-5,G17,2.6723787012765268,0.7770692000243521,1092,294
E31L461-0-5,G18,2.7002074826953395,0.7473284704072446,1044,264
E31L461-0-5,G19,2.622298403426362,0.7672385142361925,1125,260
E31L461-0-5,G20,2.5763366514715504,0.7701129407189433,980,214
E31L461-0-5,G21,2.6227677336481463,0.7646367131671284,878,219
E31L461-0-5,G22,2.6960338583234127,0.7683458313019079,1039,271
E31L461-0-5,G23,2.6064117390360484,0.788923816905036,1034,241
E31L461-0-5,G24,2.6845724312946238,0.813268625943712,941,268
E31L461-0-5,H01,2.61108928375134,0.7640914067483854,818,184
E31L461-0-5,H02,2.5748286116874928,0.751921233739331,953,195
E31L461-0-5,H03,2.7656744152618034,0.7682460447140914,1027,298
E31L461-0-5,H04,2.680592301962569,0.7604771428308588,1098,301
E31L461-0-5,H05,2.6650006239515656,0.7876880630037311,1057,262
E31L461-0-5,H06,2.6890713033398264,0.761283663381779,1030,264
E31L461-0-5,H07,2.7089339189972517,0.7634697807111539,981,259
E31L461-0-5,H08,2.631951301239205,0.7600500458414748,1033,249
E31L461-0-5,H09,2.549943720980404,0.7687124504090624,23,9
E31L461-0-5,H10,2.641145774723953,0.778825936692216,1268,301
E31L461-0-5,H11,2.764466772933759,0.7444315850603105,1134,339
E31L461-0-5,H12,2.651438532100454,0.7758963366450488,1117,277
E31L461-0-5,H13,2.714504322172594,0.7787168024670025,1107,301
E31L461-0-5,H14,2.6568207201129765,0.7786409297457626,1098,274
E31L461-0-5,H15,2.6420968654477384,0.7720543429070668,1073,259
E31L461-0-5,H16,2.6629334051372173,0.7544223005281083,1090,265
E31L461-0-5,H17,2.6994112425043886,0.7204955235106053,918,226
E31L461-0-5,H18,2.7124105608690887,0.7707680010731512,1006,274
E31L461-0-5,H19,2.6545078676140625,0.7952196200706557,1053,274
E31L461-0-5,H20,2.6801116254436104,0.767422463860833,1069,277
E31L461-0-5,H21,2.6622189071519773,0.7830763572777627,1120,276
E31L461-0-5,H22,2.640091455492764,0.795356380729454,1031,268
E31L461-0-5,H23,2.654465518445973,0.7902459963918939,1128,284
E31L461-0-5,H24,2.6749431883726986,0.762311313762775,931,240
E31L461-0-5,I01,2.676225031680493,0.7526093885272136,962,241
E31L461-0-5,I02,2.64485564911069,0.7888665160373717,898,210
E31L461-0-5,I03,2.6667379613981175,0.7536180405569124,991,256
E31L461-0-5,I04,2.685754079817709,0.7960647643547395,986,268
E31L461-0-5,I05,2.6226115295468913,0.7941189791365807,952,230
E31L461-0-5,I06,2.658060953333577,0.7449152874997079,1073,251
E31L461-0-5,I07,2.627620694372362,0.7400487358668378,1049,223
E31L461-0-5,I08,2.687751370915901,0.7486214327123507,1034,276
E31L461-0-5,I09,2.6775096033095203,0.7434262672443477,1029,250
E31L461-0-5,I10,2.710529334935954,0.7458177706905154,1053,279
E31L461-0-5,I11,2.683241549425495,0.7375709029724852,1143,285
E31L461-0-5,I12,2.2593905150528464,0.7809535326841143,1283,179
E31L461-0-5,I13,2.6852366523818767,0.7848128488961147,1061,273
E31L461-0-5,I14,2.6769225148260536,0.7334431655869441,1035,255
E31L461-0-5,I15,2.639864585787084,0.7643441892548971,1010,251
E31L461-0-5,I16,2.6688689758330426,0.7698231589482603,1099,273
E31L461-0-5,I17,2.6807322905240123,0.7753447096905535,953,251
E31L461-0-5,I18,2.66393850409975,0.7188981382495792,1021,232
E31L461-0-5,I19,2.6556896371407794,0.7653767811998322,998,254
E31L461-0-5,I20,2.6954934577720118,0.730122799819988,909,241
E31L461-0-5,I21,2.6235392676290616,0.7399665162866707,998,220
E31L461-0-5,I22,2.5691873881749125,0.7878503763681908,964,222
E31L461-0-5,I23,2.659077370960341,0.8015750071967401,1078,283
E31L461-0-5,I24,2.665619408994421,0.7675856616534485,1011,251
E31L461-0-5,J01,2.6438278070588996,0.7707314883329365,865,216
E31L461-0-5,J02,2.6482182132992627,0.8097210210958102,926,236
E31L461-0-5,J03,2.6911623665660014,0.7571064286031153,1012,262
E31L461-0-5,J04,2.6860482263053806,0.7579386477848371,940,246
E31L461-0-5,J05,2.6125645722555477,0.7494260256776485,999,235
E31L461-0-5,J06,2.6477725407343207,0.7801205240589904,1001,253
E31L461-0-5,J07,2.650945887084585,0.7682667186853798,1012,252
E31L461-0-5,J08,2.6199505530543856,0.7721118591217114,1087,255
E31L461-0-5,J09,2.6554076179687907,0.7209148242360138,1070,259
E31L461-0-5,J10,2.6145153223386175,0.7668335884566563,1080,234
E31L461-0-5,J11,2.7488697712308205,0.7720379362928663,1048,303
E31L461-0-5,J12,2.744402403557639,0.7851784979192854,1038,289
E31L461-0-5,J13,2.6522578572928324,0.7551042077487247,1082,272
E31L461-0-5,J14,2.561025838516903,0.768138702199598,1141,255
E31L461-0-5,J15,2.625134047067377,0.7718624136204932,1002,252
E31L461-0-5,J16,2.645353800410402,0.7477405683213778,1057,256
E31L461-0-5,J17,2.662324770182132,0.7224241559096553,1058,240
E31L461-0-5,J18,2.698614298789053,0.6846071705027479,25,8
E31L461-0-5,J19,3.1095870728284107,0.8166656037366469,184,90
E31L461-0-5,J20,2.629812511777665,0.7578597967228067,1006,233
E31L461-0-5,J21,2.6512448474295622,0.773002346456325,1057,250
E31L461-0-5,J22,2.4961827130632277,0.7935860994068693,1146,234
E31L461-0-5,J23,2.675502814086134,0.7811992311736149,1038,251
E31L461-0-5,J24,2.631624632638851,0.7713279430343918,962,242
E31L461-0-5,K01,2.7207641335825725,0.7429317850457173,903,233
E31L461-0-5,K02,2.673374181632212,0.7734464221901924,966,246
E31L461-0-5,K03,2.678946921342337,0.7605365013823291,986,249
E31L461-0-5,K04,2.6646763948977403,0.7789329845630771,926,241
E31L461-0-5,K05,2.6244493597833065,0.7551995793791023,964,218
E31L461-0-5,K06,2.6448239435471534,0.7464403444167483,906,220
E31L461-0-5,K07,2.1021850242301534,0.665729341941439,185,11
E31L461-0-5,K08,2.5958593728487784,0.7481895218501251,995,211
E31L461-0-5,K09,2.696119096594875,0.728756705758477,847,211
E31L461-0-5,K10,2.6470289363420334,0.7417556507242355,1028,243
E31L461-0-5,K11,2.634053832947263,0.7755523455138984,1040,252
E31L461-0-5,K12,2.627030925377811,0.7697791170059812,1028,244
E31L461-0-5,K13,2.6634789766764926,0.733350096274187,938,245
E31L461-0-5,K14,2.6566879213642616,0.730681525199357,1020,240
E31L461-0-5,K15,2.6950016939031975,0.738729033542215,1061,264
E31L461-0-5,K16,2.6504566990999305,0.757784562707175,1130,259
E31L461-0-5,K17,2.650926493456823,0.7270834934882687,1124,254
E31L461-0-5,K18,2.645277822036282,0.7397214059938456,965,238
E31L461-0-5,K19,2.652156544020588,0.7165212057801644,918,208
E31L461-0-5,K20,2.924653464453,0.6733918107459619,265,87
E31L461-0-5,K21,2.6241479353176382,0.7571562264865163,970,225
E31L461-0-5,K22,2.6025037125247783,0.7555223554396989,837,189
E31L461-0-5,K23,2.5653818181512715,0.7878520557831579,965,221
E31L461-0-5,K24,2.584839850141494,0.769934478883347,951,207
E31L461-0-5,L01,2.6042277699903535,0.7764573249096317,884,186
E31L461-0-5,L02,2.6736406546901406,0.7586563492725025,927,226
E31L461-0-5,L03,2.6108043440183883,0.7645191917240671,1031,215
E31L461-0-5,L04,2.638338646259933,0.7526964794982491,1050,260
E31L461-0-5,L05,2.7000507655630273,0.7388184424069889,1133,302
E31L461-0-5,L06,2.644387387883114,0.7453879005168129,1033,239
E31L461-0-5,L07,2.6539466357013506,0.7359893703250167,916,212
E31L461-0-5,L08,2.6490754452589544,0.7671098324554667,1022,232
E31L461-0-5,L09,2.659534654814045,0.7525031029202144,1017,243
E31L461-0-5,L10,2.6739380304377276,0.7348738544774392,895,225
E31L461-0-5,L11,2.701117928284046,0.7703268145350897,943,264
E31L461-0-5,L12,2.7425683855468637,0.7380540868856358,966,259
E31L461-0-5,L13,2.6631871286389934,0.7216028806065059,1061,249
E31L461-0-5,L14,2.658074647159877,0.7423253838690874,1053,249
E31L461-0-5,L15,2.631632808718198,0.735525592502417,946,195
E31L461-0-5,L16,2.719171355528115,0.7457544715142108,1050,276
E31L461-0-5,L17,2.701555262147992,0.734366259844652,1074,274
E31L461-0-5,L18,2.691005261238051,0.7636497297711745,1055,280
E31L461-0-5,L19,2.9665536379190627,0.6636962460676443,669,237
E31L461-0-5,L20,2.6399255084231212,0.7605424380922949,992,239
E31L461-0-5,L21,2.602349548521984,0.7207501860749584,964,196
E31L461-0-5,L22,2.6302163090231434,0.7667949712186845,1033,249
E31L461-0-5,L23,2.617427522817817,0.7353709465018329,927,210
E31L461-0-5,L24,2.6225020385952935,0.7691043225661026,972,228
E31L461-0-5,M01,2.694682441802011,0.8322980431353144,110,41
E31L461-0-5,M02,2.9529950696482574,0.6378409973807028,104,51
E31L461-0-5,M03,2.6856832516157367,0.7374741888054337,966,235
E31L461-0-5,M04,2.6666935370579963,0.7308590877831751,894,219
E31L461-0-5,M05,2.6591945108384065,0.7449559519654017,956,249
E31L461-0-5,M06,2.67229514160365,0.7510028045998746,943,224
E31L461-0-5,M07,2.839983835056423,0.7458455480750865,1677,522
E31L461-0-5,M08,2.69898296367894,0.7624274008008788,1036,269
E31L461-0-5,M09,2.581302249814583,0.7472592770909245,933,206
E31L461-0-5,M10,2.670165829988654,0.7852093985797179,970,255
E31L461-0-5,M11,2.6713396181265265,0.7368207820263742,901,225
E31L461-0-5,M12,2.6571290171778723,0.7690441414258541,843,209
E31L461-0-5,M13,2.7228714615543472,0.7473782307550817,765,216
E31L461-0-5,M14,2.650471665776203,0.7534945245771446,872,213
E31L461-0-5,M15,2.587586224387928,0.7835222249083821,856,192
E31L461-0-5,M16,2.657894641613308,0.743029583860508,868,215
E31L461-0-5,M17,2.747839994346665,0.7385189817691002,952,252
E31L461-0-5,M18,2.636125886179545,0.7606198511388724,966,243
E31L461-0-5,M19,2.616784016886935,0.7532664120218869,734,185
E31L461-0-5,M20,2.742697107966822,0.7691964279740632,970,275
E31L461-0-5,M21,2.7006090572606567,0.780177358516598,940,258
E31L461-0-5,M22,2.5384335853068256,0.7434008581683293,924,171
E31L461-0-5,M23,2.9049812073519488,0.718374570189952,157,74
E31L461-0-5,M24,2.927153373560772,0.7378638488176021,118,51
E31L461-0-5,N01,2.8980554491347315,0.7819929780172552,116,50
E31L461-0-5,N02,2.9264592980709394,0.6629421583889418,130,58
E31L461-0-5,N03,2.6894664836676605,0.755979514361813,984,247
E31L461-0-5,N04,2.6134102821007947,0.7447913593866203,1065,247
E31L461-0-5,N05,2.67293187725298,0.7768726614055742,959,248
E31L461-0-5,N06,2.6161338742516493,0.7775122649170865,909,219
E31L461-0-5,N07,2.677845911400493,0.7368849336887063,979,234
E31L461-0-5,N08,2.585097944917524,0.7040110553776164,273,52
E31L461-0-5,N09,2.6251401153202893,0.728846136499741,959,200
E31L461-0-5,N10,2.529396525713927,0.7636589117522858,41,9
E31L461-0-5,N11,2.624298481589261,0.7535850282019025,935,222
E31L461-0-5,N12,2.699165316355605,0.7369770289868858,1022,270
E31L461-0-5,N13,2.575228063952408,0.6810449732652093,549,90
E31L461-0-5,N14,2.684977217125327,0.7471366904640115,1106,284
E31L461-0-5,N15,2.608812434605612,0.7481002189194037,939,229
E31L461-0-5,N16,2.7041884475326587,0.7500504033205663,717,206
E31L461-0-5,N17,2.630157563533829,0.7812801328201342,917,220
E31L461-0-5,N18,2.6621667234304787,0.7483202854168667,933,227
E31L461-0-5,N19,2.5152742390489977,0.7152679239507366,777,132
E31L461-0-5,N20,2.628119426916996,0.7613095963593123,1030,252
E31L461-0-5,N21,2.633588672696494,0.7987825603353841,1031,257
E31L461-0-5,N22,2.636768321968829,0.7260459351290544,1002,244
E31L461-0-5,N23,2.986579186930084,0.7489123946386457,136,72
E31L461-0-5,N24,2.863038620346896,0.7462100675328551,137,69
E31L461-0-5,O01,2.925846278826455,0.8732501792017197,117,59
E31L461-0-5,O02,2.8538739517233473,0.7614144558529864,121,51
E31L461-0-5,O03,2.6611012862706587,0.744654312823464,877,216
E31L461-0-5,O04,2.659951685436469,0.7535103211110591,1193,287
E31L461-0-5,O05,2.5978805876866407,0.731196523647285,936,206
E31L461-0-5,O06,2.7136114093609294,0.7858464533173412,886,250
E31L461-0-5,O07,2.6089238681492986,0.7415203776592346,929,196
E31L461-0-5,O08,2.630532751993447,0.7488142000873292,902,201
E31L461-0-5,O09,2.670440169460093,0.7650074994078847,1157,290
E31L461-0-5,O10,2.654811834044114,0.7463210204838118,654,161
E31L461-0-5,O11,2.7168823881123987,0.6313161399575342,11,4
E31L461-0-5,O12,2.6675124753663155,0.7497012060643774,833,212
E31L461-0-5,O13,2.6614325512410795,0.7717255420261491,976,243
E31L461-0-5,O14,2.5748801398130468,0.7512022134852432,830,176
E31L461-0-5,O15,2.6166889992634226,0.7306212346192344,761,160
E31L461-0-5,O16,2.6863184820586246,0.751909370304569,733,221
E31L461-0-5,O17,2.64893150544874,0.7208508421732416,905,200
E31L461-0-5,O18,2.6234390243782637,0.7524045279658156,936,223
E31L461-0-5,O19,2.6214628922583607,0.7394713685568653,1065,231
E31L461-0-5,O20,2.672195453119204,0.7440138820397685,1044,237
E31L461-0-5,O21,2.6026095034928893,0.7154533114773552,914,201
E31L461-0-5,O22,2.6404039934099517,0.7554728206148877,917,218
E31L461-0-5,O23,2.856720058817265,0.7330054338576621,123,55
E31L461-0-5,O24,2.8348250890027455,0.6893554526303257,108,57
E31L461-0-5,P01,2.8579642789398836,0.7293972997758231,124,51
E31L461-0-5,P02,2.8606342625809456,0.7441211629154063,121,56
E31L461-0-5,P03,2.6524789283005217,0.7735843996488967,893,219
E31L461-0-5,P04,2.613967176314696,0.8069084700781273,826,210
E31L461-0-5,P05,2.542726926642184,0.7853153017531508,822,171
E31L461-0-5,P06,2.5293434754376087,0.7718928057311197,797,166
E31L461-0-5,P07,2.385231294245424,0.8288428416056175,751,139
E31L461-0-5,P08,2.7315531991296145,0.8120947465719524,872,260
E31L461-0-5,P09,2.630728261285406,0.7773926614881292,712,173
E31L461-0-5,P10,2.7717846878197125,0.7864502577906941,936,301
E31L461-0-5,P11,2.667858685523194,0.7885639980386437,815,233
E31L461-0-5,P12,2.527595531543397,0.7802254903861771,906,185
E31L461-0-5,P13,2.690842683718428,0.7482808742264974,961,229
E31L461-0-5,P14,2.612658521004186,0.7748309118568459,876,201
E31L461-0-5,P15,2.647791247758204,0.7893968680608969,846,207
E31L461-0-5,P16,2.570631001696779,0.8152347905670163,898,200
E31L461-0-5,P17,2.5841409949046814,0.7975270436918368,674,164
E31L461-0-5,P18,2.648773121959666,0.8193136706393613,769,243
E31L461-0-5,P19,2.8440112869626537,0.6990432420275792,516,227
E31L461-0-5,P20,2.598983428356824,0.7988218948537584,863,211
E31L461-0-5,P21,2.718352401927977,0.8108788472663895,588,199
E31L461-0-5,P22,2.6197284055990844,0.8018948525426051,937,229
E31L461-0-5,P23,2.826303343510369,0.6602166420471594,188,81
E31L461-0-5,P24,2.89533040527763,0.6853015558325769,116,48
E31L461-3,A01,2.7087033554991553,0.7334097455967418,825,216
E31L461-3,A02,2.6689873194692213,0.7130119747753833,983,229
E31L461-3,A03,2.3231356718788048,0.7446571570387837,918,127
E31L461-3,A04,2.654429141451444,0.7683822644687175,1078,283
E31L461-3,A05,2.66592241039008,0.7462954441881822,1008,247
E31L461-3,A06,2.643831434465232,0.7205799452973882,1006,217
E31L461-3,A07,2.6812460284843045,0.7352433435962448,951,228
E31L461-3,A08,2.696740510826943,0.7195310815878925,947,227
E31L461-3,A09,2.688684310283507,0.7631775960173606,829,208
E31L461-3,A10,2.566362473276632,0.7350622705298838,230,68
E31L461-3,A11,2.633096787180649,0.7138089545604309,991,213
E31L461-3,A12,2.567701826088198,0.7333363549027403,992,202
E31L461-3,A13,2.6132497508697328,0.7399978378772789,1024,236
E31L461-3,A14,2.580065607488983,0.7212959643093635,1078,217
E31L461-3,A15,2.6426048229611125,0.7970670399192631,1415,364
E31L461-3,A16,2.625948313644987,0.7119546408608204,1010,209
E31L461-3,A17,2.7114903656145883,0.7062108760522765,1015,246
E31L461-3,A18,2.65998093445465,0.7445518222637875,1023,261
E31L461-3,A19,2.5986034904058877,0.750647995428478,1005,229
E31L461-3,A20,2.606532559938222,0.746060930093006,970,198
E31L461-3,A21,2.7235427155843146,0.7525802396438958,1044,280
